text,speaker,season,episode_number,scene,utterance
"Mira, Phoebe, recuerda, oye, acaban de cumplir su Navidad...",Joey Tribbiani,3,10,6,5
Destino.,Phoebe Buffay,3,10,6,6
Seguro.,Joey Tribbiani,3,10,6,7
Sí.,Phoebe Buffay,3,10,6,8
Está bien.,Joey Tribbiani,3,10,6,9
Bueno. ¡Ay! Ese no parece muy satisfecho.,Phoebe Buffay,3,10,6,10
"Oh, ese es, ese es uno de los viejos, simplemente lo está llevando hacia atrás.",Joey Tribbiani,3,10,6,11
"Dejas a los viejos atrás, eso es muy discriminatorio.",Phoebe Buffay,3,10,6,12
"Bueno, tenemos que hacer espacio para los frescos.",Joey Tribbiani,3,10,6,13
"Entonces, ¿qué pasa con los viejos?",Phoebe Buffay,3,10,6,14
"Bueno, entran en la trituradora.",Joey Tribbiani,3,10,6,15
¿Por qué tengo un sentimiento que no es tan feliz como parece? ¡No! ¡¡¡Nooo!!!,Phoebe Buffay,3,10,6,16
¡Ey! ¡¡Ey!!,Joey Tribbiani,3,10,6,17
"[Escena: Central Perk, todos excepto Phoebe están allí, Ross le está contando al grupo, menos a Rachel, que todavía está siendo reentrenada, sobre las diferentes opciones de galletas.]",Scene Directions,3,10,7,1
"...y estos vienen en la forma de tus personajes navideños favoritos: Santa, Rudolph y el Niño Jesús.",Ross Geller,3,10,7,2
"Muy bien, tomaré una caja de Jesus's relleno de crema.",Joey Tribbiani,3,10,7,3
"Espera un minuto, ¡una caja! Vamos, estoy intentando enviar a una niña al Campamento Espacial, te doy cinco cajas. Chandler, ¿y tú?",Ross Geller,3,10,7,4
"Ahh, ¿tienes alguna deidad con sabor a coco?",Chandler Bing,3,10,7,5
"No, pero ah, hay coco en los Menoreoes de Hanukkah. Te diré una cosa, te doy ocho cajas, una por cada noche.",Ross Geller,3,10,7,6
(Chandler dice 'Está bien'),Scene Directions,3,10,7,7
¿Lun?,Ross Geller,3,10,7,8
"Muy bien, me llevaré una caja de tesoros de menta, solo una, y listo. Empecé a ganar peso después de unirme a los Brown Birds. ¿Recuerdas que papá compró todas mis cajas y me las comí todas?",Monica Geller,3,10,7,9
"Ah, no lunes, papá tuvo que comprar todas tus cajas porque te las comiste todas. Pero ah, sabes, estoy seguro de que eso no sucederá esta vez, ¿por qué no te doy tres de los tesoros de menta y solo un par de Rudolph?",Ross Geller,3,10,7,10
No.,Monica Geller,3,10,7,11
"Oh, vamos, ahora sabes que los quieres.",Ross Geller,3,10,7,12
"No, no, no, no, no hagas esto.",Monica Geller,3,10,7,13
"Te diré qué lunes, te regalo la primera caja gratis.",Ross Geller,3,10,7,14
¡Oh Dios! ¡Me tengo que ir!,Monica Geller,3,10,7,15
¡Vamos! ¡Todos los chicos geniales se los están comiendo!,Ross Geller,3,10,7,16
[corte a Gunther reentrenando a Rachel.],Scene Directions,3,10,7,17
"Y cuando tengas un segundo más tarde, quiero mostrarte por qué no atrapamos arañas debajo de tazas de café y las dejamos allí.",Gunther,3,10,7,18
"Me estoy entrenando para ser mejor en un trabajo que odio, mi vida oficialmente apesta.",Rachel Green,3,10,7,19
"Mira Rach, ¿no se suponía que esto fuera algo temporal? ¿Pensé que querías hacer cosas de moda?",Joey Tribbiani,3,10,7,20
"Bueno, ¡sí! Todavía estoy persiguiendo eso.",Rachel Green,3,10,7,21
¿Cómo... exactamente estás persiguiendo eso? ¿Sabes además de enviar currículums como hace dos años?,Chandler Bing,3,10,7,22
"Bueno, también te envío... buenos pensamientos.",Rachel Green,3,10,7,23
"Si me preguntas, mientras tengas este trabajo, no tendrás nada que te impulse a conseguir otro. Necesitas el miedo.",Joey Tribbiani,3,10,7,24
¿El miedo?,Rachel Green,3,10,7,25
"Tiene razón: si renuncias a este trabajo, tendrás motivación para buscar el trabajo que realmente deseas.",Chandler Bing,3,10,7,26
"Bueno, entonces ¿por qué sigues en un trabajo que odias? Quiero decir, ¿por qué no lo abandonas y sientes ""el miedo""?",Rachel Green,3,10,7,27
(Chandler y Joey se ríen),Scene Directions,3,10,7,28
Porque tengo demasiado miedo.,Chandler Bing,3,10,7,29
"No lo sé, quiero decir, daría cualquier cosa por trabajar para un diseñador, ya sabes, o para un comprador... Oh, simplemente no quiero tener 30 años y seguir trabajando aquí.",Rachel Green,3,10,7,30
"Sí, eso sería mucho peor que tener 28 años y seguir trabajando aquí.",Chandler Bing,3,10,7,31
¿Raquel?,Gunther,3,10,7,32
Sí.,Rachel Green,3,10,7,33
Recuérdame revisar contigo qué marihuana es descafeinada y cuál regular.,Gunther,3,10,7,34
¿No puedo simplemente mirar las manijas que tienen?,Rachel Green,3,10,7,35
Pensarías.,Gunther,3,10,7,36
"Está bien, está bien. Gunther, ¿sabes qué? Soy una camarera terrible, ¿sabes por qué soy una camarera terrible? Porque no me importa. No me importa. No me importa qué olla es regular y cuál es descafeinada, no me importa dónde esté el lugar de la bandeja, simplemente no me importa, esto no es lo que quiero hacer. Así que no creo que deba hacerlo más. Te avisaré con una semana de antelación.",Rachel Green,3,10,7,37
¡¿Qué?!,Gunther,3,10,7,38
"Gunther, lo dejé.",Rachel Green,3,10,7,39
¿Significa esto que tendremos que empezar a pagar por el café?,Chandler Bing,3,10,7,40
"[Escena: Apartamento de Monica y Rachel, Chandler está ingresando números en una calculadora mientras Ross lee cuánto ha vendido.]",Scene Directions,3,10,8,1
"....y 12, 22, 18, cuatro... ¿Qué?",Ross Geller,3,10,8,2
Deletreé piqueros.,Chandler Bing,3,10,8,3
"Ross, pero quiero otra caja de tesoros nuevos, ¿vale? ¿Dónde, dónde están los tesoros de la casa de la moneda?",Monica Geller,3,10,8,4
"Ah, estamos fuera. Los vendí todos.",Ross Geller,3,10,8,5
¿Qué?,Monica Geller,3,10,8,6
"Mónica, te estoy interrumpiendo.",Ross Geller,3,10,8,7
"No. No, sólo, sólo, sólo un par de cajas más. No es gran cosa, está bien, estoy bien. ¡Tienes que ayudarme con un par de cajas más!",Monica Geller,3,10,8,8
"Mon, mírate a ti mismo. Tienes galleta en tu cuello.",Ross Geller,3,10,8,9
¡Oh Dios!,Monica Geller,3,10,8,10
"Entonces, ¿cuántos has vendido hasta ahora?",Chandler Bing,3,10,8,11
Mira esto. ¡Quinientas diecisiete cajas!,Ross Geller,3,10,8,12
"Dios mío, ¿cómo hiciste eso?",Chandler Bing,3,10,8,13
"Vale, la otra noche salía del museo justo cuando 'Laser Floyd' salía del planetario, ¡sin siquiera intentarlo vendí 50 cajas! Fue entonces cuando se me ocurrió la clave de mi éxito, 'The Munchies'. Así que comencé a ir a los nuevos dormitorios alrededor de la medianoche. Vendo galletas por caja. ¡Me llaman 'Cookie Dude!'",Ross Geller,3,10,8,14
"Vale, deja lo que estás haciendo, necesito rellenadores de sobres, necesito lamedores de sellos.....",Rachel Green,3,10,8,15
"Bueno, ¿quién te hizo estos currículums?",Ross Geller,3,10,8,16
¡A mí! En mi computadora.,Chandler Bing,3,10,8,17
"Bueno, seguro que usaste una fuente grande.",Ross Geller,3,10,8,18
"Eh, sí, bueno, la camarera de una cafetería y la co-capitana del equipo de porristas solo ocupaban mucho espacio.",Chandler Bing,3,10,8,19
"¡Oye, oye, oye, eso es gracioso! ¡Tu divertido Chandler! ¡Eres un tipo divertido! ¿Quieres saber qué más es realmente divertido?",Rachel Green,3,10,8,20
¿Algo más que podría haber dicho?,Chandler Bing,3,10,8,21
"No lo sé, no lo sé, ¿no fuiste tú el tipo que me dijo que dejara mi trabajo cuando no tenía absolutamente nada más que hacer? ¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡¡Ja!!",Rachel Green,3,10,8,22
"Cariño, cálmate, todo estará bien.",Ross Geller,3,10,8,23
"No, no todo va a estar bien Ross, mañana es mi último día y no tengo ninguna pista. Vale, ¿sabes qué? Voy a llamar a Gunther y le diré que no voy a renunciar.",Rachel Green,3,10,8,24
Tú-tú-tú no quieres ceder ante el miedo.,Chandler Bing,3,10,8,25
Tú y tu estúpido miedo. Odio tu miedo. Me gustaría tomarte a ti y a tu miedo....,Rachel Green,3,10,8,26
¡Ey! ¡Recibí una gran noticia!,Joey Tribbiani,3,10,8,27
"¡Corre, Joey! ¡Corre por tu vida!",Chandler Bing,3,10,8,28
"¿Qué? Rachel, escucha, ¿alguna vez has oído hablar de Fortunata Fashions?",Joey Tribbiani,3,10,8,29
No.,Rachel Green,3,10,8,30
"Bueno, mi viejo está haciendo un trabajo de plomería allí y escuchó que tienen una vacante. Entonces, ¿quieres que vea si puedo conseguirte una entrevista?",Joey Tribbiani,3,10,8,31
"¡Ay dios mío! Sí, me encantaría, oh, eso es tan dulce, Joey.",Rachel Green,3,10,8,32
No es un problema.,Joey Tribbiani,3,10,8,33
Gracias.,Rachel Green,3,10,8,34
Y ahora la gran noticia.,Joey Tribbiani,3,10,8,35
"¿Qué, esa no fue la gran noticia?",Ross Geller,3,10,8,36
"Sólo si crees que es mejor que esto... ¡¡nieve en lata!! Lo conseguí en el trabajo. Mon, quieres que decore la ventana, que le dé un toque navideño.",Joey Tribbiani,3,10,8,37
¿Galleta navideña?,Monica Geller,3,10,8,38
"[Escena: Joey trabaja, Joey le está mostrando un árbol a un chico.]",Scene Directions,3,10,9,1
"Vale, y ah, este de aquí es un abeto Douglas, ahora cuesta un poco más de dinero, pero huele mejor.",Joey Tribbiani,3,10,9,2
Se ve bien. Me lo llevo.,Guy,3,10,9,3
"¡Espera, espera, espera, espera, espera! No, no, no quieres ese. No, puedes tener este marrón genial.",Phoebe Buffay,3,10,9,4
¡Está casi muerto!,Guy,3,10,9,5
"Vale, pero por eso hay que comprarlo, para que cumpla su destino navideño, sino lo tirarán a la trituradora. Díselo, Joey",Phoebe Buffay,3,10,9,6
"Sí, ah, los árboles que no cumplen su destino navideño los tiran a la trituradora.",Joey Tribbiani,3,10,9,7
Creo que voy a mirar alrededor un poco más.,Guy,3,10,9,8
"Phoebs, tienes que detener esto, estoy trabajando a comisión aquí.",Joey Tribbiani,3,10,9,9
"Hola, chicos. Estoy aquí para escoger mi árbol de Navidad.",Monica Geller,3,10,9,10
"Pues no busques más, ¡este es tuyo! Ahhh.",Phoebe Buffay,3,10,9,11
¿Es este el que tiré el año pasado?,Monica Geller,3,10,9,12
"Está bien, ¿sabes qué? ¡No importa! ¡Todo el mundo quiere tener uno verde! Lo siento, lo siento, no quise emocionarme tanto, supongo que son solo las vacaciones, es difícil.",Phoebe Buffay,3,10,9,13
"Cariño, ¿eso es porque tu mamá murió alrededor de Navidad?",Monica Geller,3,10,9,14
"Oh, ni siquiera estaba pensando en eso.",Phoebe Buffay,3,10,9,15
Oh.,Monica Geller,3,10,9,16
"[Escena: Una reunión de Brown Bird, Ross está allí con los otros Brown Birds para ver quién ganó el concurso.]",Scene Directions,3,10,10,1
"Hola. ¿Cuantos, cuantos ah, vendiste?",Ross Geller,3,10,10,2
¡No te lo voy a decir! Eres el hombre malo que le rompió la pierna a Sarah.,Girl,3,10,10,3
"¡Oye ahora! Eso fue un accidente, está bien.",Ross Geller,3,10,10,4
Eres un gran desastre.,Girl,3,10,10,5
¿Qué es una porquería?,Ross Geller,3,10,10,6
"¿Por qué no te miras en el espejo, idiota?",Girl,3,10,10,7
Yo tampoco tengo. Puedo simplemente mirarte.,Ross Geller,3,10,10,8
"Muy bien chicas y hombre. Veamos tus cuentas finales. Ohhhh, Debbie, 321 cajas de galletas, muy bonitas.",Leader,3,10,10,9
No es lo suficientemente agradable.,Ross Geller,3,10,10,10
"Charla, 278. Lo siento, querida, pero aún así está bien.",Leader,3,10,10,11
Bueno para una porquería.,Ross Geller,3,10,10,12
"Ah, sí Isabel. Ah, 871.",Leader,3,10,10,13
¡¡Eso es una mierda!! Hermana Pájaro Marrón. Bien hecho.,Ross Geller,3,10,10,14
¿Quién es el siguiente?,Leader,3,10,10,15
¡Hola!,Ross Geller,3,10,10,16
"Hola. Y bateando por Sarah, Ross Geller, 872. Aunque parece que usted mismo compró una gran cantidad de galletas.",Leader,3,10,10,17
"Um, eso es porque mi médico dice que tengo una diferencia muy grave... nuget....",Ross Geller,3,10,10,18
"[Escena: Central Perk, Chandler, Phoebe y Ross están allí.]",Scene Directions,3,10,11,1
"Cuéntanos qué pasó, Brown Bird Ross.",Chandler Bing,3,10,11,2
"Bueno, perdí. Una niña le prestó su uniforme a su hermana de diecinueve años, que se fue a los Estados Unidos. Nimitz y vendió más de 2.000 cajas.",Ross Geller,3,10,11,3
¡Ey! ¿Cómo fue la entrevista?,Chandler Bing,3,10,11,4
"Oh, lo arruiné. Ni siquiera me hubiera contratado.",Rachel Green,3,10,11,5
"Oh, ven aquí cariño, escucha, tendrás que pasar por miles de entrevistas antes de conseguir un trabajo. No es así como se suponía que saldría.",Ross Geller,3,10,11,6
Esta es la peor Navidad de la historia.,Phoebe Buffay,3,10,11,7
"¿Sabes qué, Rach? Tal vez deberías quedarte aquí en la cafetería.",Chandler Bing,3,10,11,8
"¡No puedo! ¡Es demasiado tarde! Terry ya contrató a esa chica de allí. Mírala, incluso tiene experiencia como camarera. Anoche estaba enseñando a todos a hacer servilletas... cisnes.",Rachel Green,3,10,11,9
Esa palabra era cisnes.,Ross Geller,3,10,11,10
"[Escena: El pasillo entre los dos apartamentos, Chandler, Phoebe, Ross y Rachel suben las escaleras.]",Scene Directions,3,10,12,1
"Bueno, ver a ese Santa borracho mojarse, realmente animó mi Navidad.",Chandler Bing,3,10,12,2
"(Empiezan a entrar en casa de Mónica y Rachel, su apartamento está lleno de todos los viejos árboles de Navidad del trabajo de Joey.)",Scene Directions,3,10,12,3
¡Oh! ¡Ay dios mío!,Phoebe Buffay,3,10,12,4
¡¡Feliz navidad!!,,3,10,12,5
"¡Los salvaste! ¡Chicos! ¡Oh Dios, eres el mejor!",Phoebe Buffay,3,10,12,6
Es como 'La noche de los árboles de Navidad de los muertos vivientes'.,Chandler Bing,3,10,12,7
(suena el teléfono),Scene Directions,3,10,12,8
"¿Hola? Sí, esta es ella. ¡Oh! ¡Estás bromeando! ¡Estás bromeando! ¡Ah, gracias! ¡Te amo!",Rachel Green,3,10,12,9
"Claro, todo el mundo ama a un bromista.",Chandler Bing,3,10,12,10
¡Conseguí el trabajo!,Rachel Green,3,10,12,11
¡Genial! ¡Ey! ¡Excelente!,#ALL#,3,10,12,12
"Oh, Dios nos bendiga a todos.",Phoebe Buffay,3,10,12,13
"[Escena: Central Perk, Rachel está sirviendo su última taza de café.]",Scene Directions,3,10,13,1
Aquí vamos. Estoy sirviendo mi última taza de café. Ahí tienes. Disfrutar.,Rachel Green,3,10,13,2
¿Debería decirle que pedí té?,Chandler Bing,3,10,13,3
No.,Ross Geller,3,10,13,4
"Um, discúlpenme todos. Ah, esta es mi última noche trabajando aquí, y solo quería decir que hice muy buenos amigos trabajando aquí, y ah, es hora de seguir adelante. Ah, y sin ofender a todos los que ah, todavía trabajan aquí, no tienen idea de lo bien que se siente decir que a partir de este momento nunca más tendré que volver a hacer café.",Rachel Green,3,10,13,5
"[Escena: El nuevo trabajo de Rachel, el jefe de Rachel le está diciendo qué hacer.]",Scene Directions,3,10,14,1
"Ahora al Sr. Kaplan Sr. le gusta el café fuerte, así que usarás dos bolsas en lugar de una. Ahora presten atención, porque esta parte es complicada, algunas personas usan filtros solo una vez.",Rachel's Boss,3,10,14,2
"[Escena: El pasillo entre los apartamentos, Ross está llevando a Sarah a casa de Joey y Chandler.]",Scene Directions,3,10,15,1
Lamento que no hayas podido ir al Campamento Espacial y espero que de alguna manera esto pueda compensarlo. ¡Presentamos el campamento espacial privado muy especial de Sarah Tuttle!,Ross Geller,3,10,15,2
"De verdad Sr. Geller, no tiene que hacer esto.",Sarah Tuttle,3,10,15,3
"¡Vamos, vamos! ¡Aquí vamos! ¡Prepárense para la cuenta regresiva de la misión!",Ross Geller,3,10,15,4
"Diez, diez..., nueve, nueve, nueve..., ocho, ocho, ocho... ¡Está bien, despegue!",Joey Tribbiani,3,10,15,5
(Empiezan a sacudir la silla como si estuviera volando al espacio exterior. Ross toma una pelota de fútbol y comienza a girarla en su mano y corre alrededor de la silla emitiendo un pitido como un satélite. Chandler también comienza a correr alrededor de la silla y diciendo...),Scene Directions,3,10,15,6
Soy un extraterrestre. Soy un extraterrestre.,Chandler Bing,3,10,15,7
"¡Oh, no! ¡Un asteroide!",Ross Geller,3,10,15,8
(La cámara se acerca a Sarah y ella tiene una gran sonrisa en su rostro.),Scene Directions,3,10,15,9
"[Escena: Apartamento de Monica y Rachel, Monica, Phoebe, Ross, Joey y Rachel están ahí, Joey está demostrando un truco de cartas.]",Scene Directions,3,11,1,1
"Bien, elige una carta, cualquier carta. Muy bien, ahora memorízalo. Mostrar a todos. ¿Entiendo?",Joey Tribbiani,3,11,1,2
Mmmm.,Monica Geller,3,11,1,3
"Está bien, devuélvemelo. 5 de corazones.",Joey Tribbiani,3,11,1,4
(Mónica se sorprende sarcásticamente.),Scene Directions,3,11,1,5
La verdadera magia existe.,Ross Geller,3,11,1,6
Guau.,Rachel Green,3,11,1,7
"Guau. Joey, ¿cómo lo haces?",Monica Geller,3,11,1,8
"No puedo decirte eso, no.",Joey Tribbiani,3,11,1,9
(Escuchamos algunos golpes provenientes del techo.),Scene Directions,3,11,1,10
"Ah, alguien está en la puerta del techo.",Ross Geller,3,11,1,11
"No, ese es nuestro increíblemente ruidoso vecino de arriba.",Rachel Green,3,11,1,12
Levantó la alfombra y ahora se oye todo.,Monica Geller,3,11,1,13
"¿Por qué no subes y le pides que ""pise con cuidado, por favor?""",Phoebe Buffay,3,11,1,14
"Lo he hecho como cinco veces, pero el tipo es tan encantador, que subo a gritarle y luego termino disculpándome con él.",Monica Geller,3,11,1,15
"Oh, eso es una tontería. Subiré y le diré que baje el volumen.",Phoebe Buffay,3,11,1,16
"Muy bien, sé mi invitado.",Monica Geller,3,11,1,17
Buena suerte.,Rachel Green,3,11,1,18
(Phoebe sale),Scene Directions,3,11,1,19
"Está bien, está bien, está bien, está bien, está bien, realmente quieres saber cómo lo hice, te lo mostraré. Cuando me devolviste la tarjeta, lo que no viste fue que la miré tan rápido que era invisible a simple vista. Simplemente lo hice. Lo acabo de hacer, otra vez. Aquí lo reduciré para que ustedes puedan verlo.",Joey Tribbiani,3,11,1,20
"Ah, lo tengo.",#ALL#,3,11,1,21
(Escuchamos a Phoebe tocar la puerta del piso de arriba y el chico responde.),Scene Directions,3,11,1,22
"Sí, mira, estaba con mi amigo abajo y escuchamos todo lo que haces aquí arriba, y estoy enfermo y cansado...",Phoebe Buffay,3,11,1,23
"Vaya, eres muy hermosa.",Guy,3,11,1,24
"Ah, gracias.",Phoebe Buffay,3,11,1,25
"[Escena: Apartamento de Monica y Rachel, continuación de antes.]",Scene Directions,3,11,2,1
"Oye, ¿alguien tiene un trozo de cuerda de unos seis pies de largo con un pequeño nudo al final?",Chandler Bing,3,11,2,2
"Cariño, ¿qué te pasa?",Monica Geller,3,11,2,3
Acabo de ver a Janice.,Chandler Bing,3,11,2,4
Oh.,#ALL#,3,11,2,5
"Sí, estaba en el Rockefeller Center patinando con su marido, se veía muy feliz. Casi me siento mal por azotarles el pretzel de ese niño.",Chandler Bing,3,11,2,6
"Hombre, recuerdo la primera vez que vi a esa chica, Katherine, después de que rompimos. Simplemente caminaba con su amiga Donna, riendo y hablando. Dios, me mató.",Joey Tribbiani,3,11,2,7
"Sí, pero terminaste teniendo sexo con ambos esa tarde.",Chandler Bing,3,11,2,8
"Lo siento, simplemente, cualquier excusa para contar esa historia, ya sabes...",Joey Tribbiani,3,11,2,9
"Hola Chandler, mañana hay una fiesta, entonces te sentirás mejor.",Ross Geller,3,11,2,10
"Oh, ¿sabes qué? Voy a estar bien, no tienes que hacer una fiesta para mí.",Chandler Bing,3,11,2,11
Es el cumpleaños de Joey.,Monica Geller,3,11,2,12
"Bueno, entonces, si alguien debería hacer una fiesta, debería ser él.",Chandler Bing,3,11,2,13
