temporada,numero_episodio,escena,intervencion,emocion
2,13,9,19,Alegre
2,13,9,20,Neutral
2,13,9,21,Neutral
2,13,9,22,Neutral
2,13,9,23,Neutral
2,13,9,24,Neutral
2,13,9,25,Neutral
2,13,9,26,Neutral
2,13,9,27,Neutral
2,13,10,2,Neutral
2,13,10,3,Neutral
2,13,10,4,Neutral
2,13,10,5,Neutral
2,13,10,6,Triste
2,13,10,7,Triste
2,13,10,8,Alegre
2,13,10,9,Alegre
2,13,11,2,Triste
2,13,11,3,Neutral
2,13,11,4,Neutral
2,13,11,5,Neutral
2,13,11,6,Neutral
2,13,11,7,Neutral
2,13,11,8,Asustado
2,13,11,9,Enojado
2,13,11,10,Neutral
2,13,11,11,Enojado
2,13,11,12,Tranquilo
2,13,11,13,Neutral
2,13,11,14,Neutral
2,13,12,2,Triste
2,13,12,3,Neutral
2,13,12,4,Neutral
2,13,12,5,Neutral
2,13,12,6,Neutral
2,13,12,7,Neutral
2,13,13,2,Alegre
2,13,13,3,Asustado
2,13,13,4,Poderoso
2,13,13,5,Tranquilo
2,13,13,6,Asustado
2,13,13,7,Poderoso
2,13,13,8,Neutral
2,13,13,9,Asustado
2,13,13,10,Poderoso
2,13,13,11,Asustado
2,14,1,2,Neutral
2,14,1,3,Neutral
2,14,1,4,Alegre
2,14,1,5,Asustado
2,14,1,6,Neutral
2,14,1,7,Alegre
2,14,1,8,Alegre
2,14,1,9,Tranquilo
2,14,1,10,Tranquilo
2,14,1,11,Neutral
2,14,1,12,Alegre
2,14,1,13,Neutral
2,14,1,14,Alegre
2,14,1,15,Tranquilo
2,14,1,16,Alegre
2,14,1,17,Asustado
2,14,1,18,Alegre
2,14,1,19,Tranquilo
2,14,1,20,Alegre
2,14,1,21,Neutral
2,14,2,2,Neutral
2,14,2,3,Alegre
2,14,2,4,Neutral
2,14,2,5,Alegre
2,14,2,6,Neutral
2,14,2,7,Poderoso
2,14,2,8,Neutral
2,14,2,9,Poderoso
2,14,2,10,Neutral
2,14,2,11,Asustado
2,14,2,12,Neutral
2,14,2,13,Alegre
2,14,2,14,Alegre
2,14,2,15,Asustado
2,14,2,16,Poderoso
2,14,2,17,Asustado
2,14,2,18,Alegre
2,14,2,19,Asustado
2,14,2,20,Alegre
2,14,2,21,Asustado
2,14,2,22,Alegre
2,14,2,23,Asustado
2,14,2,24,Alegre
2,14,2,25,Enojado
2,14,3,2,Alegre
2,14,3,3,Alegre
2,14,3,4,Asustado
2,14,3,5,Alegre
2,14,3,6,Enojado
2,14,3,7,Alegre
2,14,3,8,Asustado
2,14,3,9,Enojado
2,14,3,10,Neutral
2,14,3,11,Alegre
2,14,3,12,Alegre
2,14,3,13,Alegre
2,14,3,14,Neutral
2,14,3,15,Alegre
2,14,3,16,Asustado
2,14,3,17,Triste
2,14,3,18,Alegre
2,14,3,19,Asustado
2,14,3,20,Neutral
2,14,3,21,Enojado
2,14,3,22,Asustado
2,14,3,23,Alegre
2,14,4,2,Neutral
2,14,4,3,Neutral
2,14,4,4,Neutral
2,14,4,5,Neutral
2,14,4,6,Neutral
2,14,4,7,Alegre
2,14,4,8,Enojado
2,14,4,9,Alegre
2,14,4,10,Enojado
2,14,4,11,Neutral
2,14,4,12,Neutral
2,14,4,13,Tranquilo
2,14,4,14,Neutral
2,14,4,15,Neutral
2,14,4,16,Asustado
2,14,4,17,Neutral
2,14,5,2,Neutral
2,14,5,3,Tranquilo
2,14,5,4,Poderoso
2,14,5,5,Neutral
2,14,5,6,Neutral
2,14,5,7,Alegre
2,14,5,8,Asustado
2,14,5,9,Enojado
2,14,5,10,Tranquilo
2,14,5,11,Enojado
2,14,5,12,Neutral
2,14,5,13,Enojado
2,14,7,2,Alegre
2,14,7,3,Neutral
2,14,7,4,Neutral
2,14,7,5,Enojado
2,14,7,6,Triste
2,14,7,7,Enojado
2,14,7,8,Triste
2,14,8,2,Alegre
2,14,8,3,Neutral
2,14,8,4,Alegre
2,14,8,5,Neutral
2,14,8,6,Alegre
2,14,8,7,Alegre
2,14,8,8,Neutral
2,14,8,9,Asustado
2,14,8,10,Asustado
2,14,8,11,Poderoso
2,14,8,12,Asustado
2,14,8,13,Neutral
2,14,8,14,Asustado
2,14,8,15,Asustado
2,14,8,16,Tranquilo
2,14,8,17,Neutral
2,14,8,18,Tranquilo
2,14,8,19,Asustado
2,14,9,2,Enojado
2,14,9,3,Enojado
2,14,9,4,Enojado
2,14,9,5,Tranquilo
2,14,9,6,Neutral
2,14,9,7,Asustado
2,14,9,8,Neutral
2,14,9,9,Alegre
2,14,9,10,Poderoso
2,14,9,11,Tranquilo
2,14,9,12,Enojado
2,14,9,13,Asustado
2,14,9,14,Alegre
2,14,9,15,Tranquilo
2,14,11,2,Neutral
2,14,11,3,Neutral
2,14,11,4,Neutral
2,14,11,5,Alegre
2,14,11,6,Neutral
2,14,11,7,Alegre
2,14,11,8,Alegre
2,14,11,9,Asustado
2,15,1,2,Alegre
2,15,1,3,Alegre
2,15,1,4,Alegre
2,15,1,5,Alegre
2,15,1,6,Alegre
2,15,1,7,Alegre
2,15,1,8,Alegre
2,15,1,9,Neutral
2,15,1,10,Neutral
2,15,1,11,Alegre
2,15,1,12,Alegre
2,15,1,13,Alegre
2,15,1,14,Alegre
2,15,1,15,Alegre
2,15,1,16,Tranquilo
2,15,3,2,Alegre
2,15,3,3,Triste
2,15,3,4,Neutral
2,15,3,5,Neutral
2,15,3,6,Alegre
2,15,3,7,Alegre
2,15,3,8,Alegre
2,15,3,9,Alegre
2,15,3,10,Tranquilo
2,15,3,11,Neutral
2,15,3,12,Neutral
2,15,3,13,Triste
2,15,3,14,Triste
2,15,3,15,Neutral
2,15,3,16,Tranquilo
2,15,5,2,Poderoso
2,15,5,3,Neutral
2,15,5,4,Neutral
2,15,5,5,Neutral
2,15,5,6,Alegre
2,15,5,7,Neutral
2,15,5,8,Neutral
2,15,5,9,Alegre
2,15,5,10,Alegre
2,15,5,11,Enojado
2,15,5,12,Alegre
2,15,5,13,Asustado
2,15,5,14,Alegre
2,15,5,15,Asustado
2,15,5,16,Alegre
2,15,5,17,Neutral
2,15,5,18,Tranquilo
2,15,5,19,Neutral
2,15,7,2,Alegre
2,15,7,3,Alegre
2,15,7,4,Neutral
2,15,7,5,Neutral
2,15,7,6,Asustado
2,15,7,7,Neutral
2,15,7,8,Tranquilo
2,15,7,9,Asustado
2,15,7,10,Alegre
2,15,7,11,Asustado
2,15,7,12,Triste
2,15,7,13,Neutral
2,15,7,14,Triste
2,15,7,15,Neutral
2,15,7,16,Neutral
2,15,7,17,Triste
2,15,7,18,Asustado
2,15,7,19,Neutral
2,15,7,20,Tranquilo
2,15,7,21,Triste
2,15,7,22,Alegre
2,15,7,23,Alegre
2,15,7,24,Asustado
2,15,7,25,Alegre
2,15,8,2,Neutral
2,15,8,3,Alegre
2,15,8,4,Tranquilo
2,15,8,5,Tranquilo
2,15,8,6,Tranquilo
2,15,8,7,Alegre
2,15,8,8,Neutral
2,15,8,9,Neutral
2,15,8,10,Neutral
2,15,8,11,Neutral
2,15,8,12,Alegre
2,15,8,13,Neutral
2,15,8,14,Neutral
2,15,8,15,Alegre
2,15,11,2,Alegre
2,15,11,3,Neutral
2,15,11,4,Neutral
2,15,11,5,Alegre
2,15,11,6,Neutral
2,15,11,7,Alegre
2,15,11,8,Neutral
2,15,11,9,Neutral
2,15,11,10,Poderoso
2,15,11,11,Tranquilo
2,15,11,12,Neutral
2,15,11,13,Neutral
2,15,11,14,Poderoso
2,15,11,15,Neutral
2,15,11,16,Tranquilo
2,15,11,17,Tranquilo
2,15,11,18,Asustado
2,15,11,19,Asustado
2,15,11,20,Alegre
2,15,11,21,Enojado
2,15,12,2,Neutral
2,15,12,3,Neutral
2,15,12,4,Triste
2,15,12,5,Neutral
2,15,12,6,Neutral
2,15,12,7,Enojado
2,15,12,8,Neutral
2,15,12,9,Neutral
2,15,12,10,Poderoso
2,15,12,11,Asustado
2,15,13,2,Asustado
2,15,13,3,Poderoso
2,15,13,4,Neutral
2,15,13,5,Poderoso
2,15,13,6,Enojado
2,15,13,7,Triste
2,15,13,8,Neutral
2,15,13,9,Alegre
2,15,13,10,Tranquilo
2,15,13,11,Triste
2,15,13,12,Neutral
2,15,13,13,Asustado
2,15,13,14,Alegre
2,15,13,15,Alegre
2,15,13,16,Alegre
2,15,13,17,Neutral
2,15,14,2,Neutral
2,15,14,3,Tranquilo
2,15,14,4,Asustado
2,15,14,5,Asustado
2,15,14,6,Asustado
2,16,1,2,Asustado
2,16,1,3,Asustado
2,16,1,4,Asustado
2,16,1,5,Asustado
2,16,1,6,Asustado
2,16,1,7,Neutral
2,16,1,8,Enojado
2,16,1,9,Neutral
2,16,1,10,Enojado
2,16,1,11,Asustado
2,16,1,12,Tranquilo
2,16,1,13,Poderoso
2,16,3,2,Neutral
2,16,3,3,Asustado
2,16,3,4,Alegre
2,16,3,5,Alegre
2,16,3,6,Alegre
2,16,3,7,Alegre
2,16,3,8,Neutral
2,16,3,9,Alegre
2,16,3,10,Neutral
2,16,3,11,Neutral
2,16,4,2,Neutral
2,16,4,3,Neutral
2,16,4,4,Neutral
2,16,4,5,Asustado
2,16,4,6,Neutral
2,16,4,7,Alegre
2,16,4,8,Enojado
2,16,4,9,Tranquilo
2,16,5,2,Alegre
2,16,5,3,Alegre
2,16,5,4,Alegre
2,16,5,5,Alegre
2,16,5,6,Neutral
2,16,5,7,Alegre
2,16,5,8,Neutral
2,16,5,9,Neutral
2,16,5,10,Poderoso
2,16,5,11,Poderoso
2,16,5,12,Poderoso
2,16,5,13,Enojado
2,16,6,2,Alegre
2,16,6,3,Neutral
2,16,6,4,Neutral
2,16,6,5,Alegre
2,16,6,6,Neutral
2,16,6,7,Alegre
2,16,6,8,Enojado
2,16,6,9,Alegre
2,16,6,10,Alegre
2,16,6,11,Alegre
2,16,6,12,Asustado
2,16,6,13,Neutral
2,16,7,2,Enojado
2,16,7,3,Neutral
2,16,7,4,Asustado
2,16,7,5,Poderoso
2,16,7,6,Poderoso
2,16,7,7,Neutral
2,16,7,8,Poderoso
2,16,7,9,Neutral
2,16,7,10,Asustado
2,16,7,11,Asustado
2,16,7,12,Asustado
2,16,7,13,Neutral
2,16,7,14,Tranquilo
2,16,7,15,Alegre
2,16,7,16,Enojado
2,16,7,17,Neutral
2,16,7,18,Alegre
2,16,7,19,Asustado
2,16,7,20,Enojado
2,16,8,2,Alegre
2,16,8,3,Alegre
2,16,8,4,Poderoso
2,16,8,5,Triste
2,16,8,6,Neutral
2,16,8,7,Asustado
2,16,8,8,Triste
2,16,8,9,Asustado
2,16,8,10,Poderoso
2,16,8,11,Tranquilo
2,16,8,12,Alegre
2,16,8,13,Tranquilo
2,16,8,14,Enojado
2,16,8,15,Alegre
2,16,8,16,Alegre
2,16,8,17,Alegre
2,16,8,18,Alegre
2,16,8,19,Neutral
2,16,8,20,Alegre
2,16,8,21,Asustado
2,16,8,22,Alegre
2,16,8,23,Alegre
2,16,8,24,Alegre
2,16,9,2,Enojado
2,16,9,3,Poderoso
2,16,9,4,Asustado
2,16,9,5,Enojado
2,16,9,6,Poderoso
2,16,9,7,Neutral
2,16,9,8,Neutral
2,16,9,9,Poderoso
2,16,9,10,Enojado
2,16,9,11,Enojado
2,16,9,12,Neutral
2,16,9,13,Enojado
2,16,9,14,Enojado
2,16,9,15,Enojado
2,16,9,16,Enojado
2,16,10,2,Neutral
2,16,10,3,Neutral
2,16,10,4,Asustado
2,16,10,5,Asustado
2,16,10,6,Neutral
2,16,10,7,Asustado
2,16,10,8,Asustado
2,16,12,2,Alegre
2,16,12,3,Alegre
2,16,12,4,Tranquilo
2,16,12,5,Alegre
2,16,12,6,Asustado
2,16,12,7,Neutral
2,16,12,8,Neutral
2,16,12,9,Neutral
2,16,12,10,Triste
2,16,12,11,Neutral
2,16,12,12,Neutral
2,16,12,13,Neutral
2,16,16,2,Neutral
2,16,16,3,Alegre
2,16,16,4,Triste
2,16,16,5,Triste
2,16,16,6,Alegre
2,16,16,7,Asustado
2,16,16,8,Tranquilo
2,16,16,9,Neutral
2,16,16,10,Neutral
2,16,16,11,Neutral
2,16,16,12,Neutral
2,16,16,13,Triste
2,16,16,14,Triste
2,16,16,15,Triste
2,16,16,16,Neutral
2,16,16,17,Triste
2,16,16,18,Triste
2,17,1,2,Poderoso
2,17,1,3,Asustado
2,17,1,4,Enojado
2,17,1,5,Alegre
2,17,1,6,Tranquilo
2,17,1,7,Poderoso
2,17,1,8,Poderoso
2,17,1,9,Poderoso
2,17,1,10,Poderoso
2,17,1,11,Neutral
2,17,1,12,Neutral
2,17,1,13,Asustado
2,17,1,14,Tranquilo
2,17,1,15,Alegre
2,17,1,16,Tranquilo
2,17,1,17,Alegre
2,17,1,18,Tranquilo
2,17,1,19,Poderoso
2,17,1,20,Tranquilo
2,17,1,21,Poderoso
2,17,1,22,Asustado
2,17,1,23,Neutral
2,17,1,24,Asustado
2,17,2,3,Tranquilo
2,17,2,4,Alegre
2,17,2,5,Tranquilo
2,17,2,6,Alegre
2,17,2,7,Neutral
2,17,2,8,Alegre
2,17,2,10,Alegre
2,17,2,12,Alegre
2,17,2,13,Alegre
2,17,2,15,Alegre
2,17,2,16,Neutral
2,17,2,17,Alegre
2,17,2,18,Alegre
2,17,2,19,Asustado
2,17,3,2,Enojado
2,17,3,3,Neutral
2,17,3,4,Poderoso
2,17,3,5,Neutral
2,17,3,6,Enojado
2,17,3,7,Tranquilo
2,17,3,8,Enojado
2,17,3,9,Alegre
2,17,3,10,Neutral
2,17,3,11,Poderoso
2,17,3,12,Alegre
2,17,3,13,Enojado
2,17,3,14,Enojado
2,17,3,15,Enojado
2,17,3,16,Alegre
2,17,3,17,Enojado
2,17,4,2,Neutral
2,17,4,3,Tranquilo
2,17,4,4,Neutral
2,17,4,5,Neutral
2,17,4,6,Triste
2,17,4,7,Neutral
2,17,4,8,Tranquilo
2,17,4,9,Neutral
2,17,4,10,Neutral
2,17,4,11,Poderoso
2,17,4,12,Tranquilo
2,17,4,13,Neutral
2,17,4,14,Neutral
2,17,4,15,Alegre
2,17,4,16,Triste
2,17,4,17,Neutral
2,17,4,18,Tranquilo
2,17,4,19,Tranquilo
2,17,4,20,Poderoso
2,17,4,21,Neutral
2,17,5,2,Tranquilo
2,17,5,3,Poderoso
2,17,5,4,Tranquilo
2,17,5,5,Triste
2,17,5,6,Tranquilo
2,17,6,2,Enojado
2,17,6,3,Tranquilo
2,17,6,4,Poderoso
2,17,6,5,Poderoso
2,17,6,6,Asustado
2,17,6,7,Poderoso
2,17,7,2,Tranquilo
2,17,7,3,Asustado
2,17,7,4,Tranquilo
2,17,7,5,Alegre
2,17,7,6,Poderoso
2,17,7,7,Alegre
2,17,7,8,Tranquilo
2,17,7,9,Alegre
2,17,8,2,Asustado
2,17,8,3,Tranquilo
2,17,8,4,Asustado
2,17,8,5,Neutral
2,17,8,6,Neutral
2,17,8,7,Enojado
2,17,8,8,Poderoso
2,17,8,9,Enojado
2,17,8,10,Enojado
2,17,8,11,Enojado
2,17,8,12,Asustado
2,17,8,13,Enojado
2,17,8,14,Alegre
2,17,8,15,Enojado
2,17,9,2,Neutral
2,17,9,3,Neutral
2,17,9,4,Neutral
2,17,9,5,Asustado
2,17,9,6,Neutral
2,17,9,7,Neutral
2,17,9,8,Neutral
2,17,9,9,Neutral
2,17,9,10,Neutral
2,17,9,11,Enojado
2,17,9,12,Asustado
2,17,9,13,Enojado
2,17,9,14,Asustado
2,17,9,15,Neutral
2,17,9,16,Neutral
2,17,9,17,Alegre
2,17,9,18,Enojado
2,17,10,2,Enojado
2,17,10,3,Neutral
2,17,10,4,Triste
2,17,10,5,Neutral
2,17,10,6,Neutral
2,17,10,7,Alegre
2,17,10,9,Alegre
2,17,10,10,Alegre
2,17,10,11,Alegre
2,17,10,12,Neutral
2,17,10,13,Alegre
2,17,10,14,Asustado
2,17,11,2,Neutral
2,17,11,3,Neutral
2,17,11,4,Neutral
2,17,11,5,Neutral
2,17,11,6,Neutral
2,17,11,7,Neutral
2,17,11,8,Neutral
2,17,11,9,Tranquilo
2,17,11,10,Alegre
2,17,11,11,Neutral
2,17,11,12,Neutral
2,17,11,13,Neutral
2,17,11,14,Asustado
2,17,11,15,Neutral
2,17,11,16,Neutral
2,17,11,17,Neutral
2,17,11,18,Alegre
2,17,11,19,Enojado
2,17,11,20,Alegre
2,17,11,21,Enojado
2,17,11,22,Neutral
2,17,11,23,Enojado
2,17,11,24,Neutral
2,17,11,25,Enojado
2,17,11,26,Neutral
2,17,13,3,Neutral
2,17,13,4,Neutral
2,17,13,5,Neutral
2,17,13,6,Alegre
2,17,13,7,Neutral
2,17,13,8,Neutral
2,17,13,9,Neutral
2,17,13,10,Neutral
2,17,13,11,Tranquilo
2,17,13,12,Neutral
2,17,13,13,Triste
2,17,13,14,Neutral
2,17,13,15,Neutral
2,17,13,16,Neutral
2,17,13,17,Triste
2,17,14,2,Neutral
2,17,14,3,Triste
2,17,14,4,Neutral
2,17,14,5,Neutral
2,17,14,6,Neutral
2,17,14,7,Neutral
2,17,14,8,Alegre
2,17,14,9,Neutral
2,17,14,10,Neutral
2,17,15,2,Alegre
2,17,15,3,Alegre
2,17,15,4,Neutral
2,17,15,5,Alegre
2,17,15,6,Neutral
2,17,15,7,Alegre
2,17,15,8,Neutral
2,17,15,9,Alegre
2,17,15,10,Neutral
2,17,15,11,Alegre
2,17,15,12,Triste
2,18,1,2,Neutral
2,18,1,3,Enojado
2,18,1,4,Asustado
2,18,1,5,Neutral
2,18,1,6,Poderoso
2,18,1,7,Neutral
2,18,1,8,Neutral
2,18,1,9,Neutral
2,18,1,10,Neutral
2,18,1,11,Neutral
2,18,1,12,Alegre
2,18,2,2,Alegre
2,18,2,3,Triste
2,18,2,4,Alegre
2,18,2,5,Neutral
2,18,2,6,Tranquilo
2,18,2,7,Neutral
2,18,2,8,Tranquilo
2,18,2,9,Poderoso
2,18,2,10,Asustado
2,18,2,11,Alegre
2,18,2,12,Asustado
2,18,2,13,Tranquilo
2,18,2,14,Neutral
2,18,2,15,Alegre
2,18,2,16,Triste
2,18,2,17,Poderoso
2,18,2,18,Asustado
2,18,3,2,Neutral
2,18,3,3,Enojado
2,18,3,4,Neutral
2,18,3,5,Alegre
2,18,3,6,Alegre
2,18,4,2,Neutral
2,18,4,3,Neutral
2,18,4,4,Tranquilo
2,18,4,5,Neutral
2,18,4,6,Neutral
2,18,4,7,Neutral
2,18,4,8,Neutral
2,18,4,9,Neutral
2,18,4,10,Neutral
2,18,4,11,Neutral
2,18,4,12,Alegre
2,18,4,13,Alegre
2,18,4,14,Alegre
2,18,4,15,Neutral
2,18,4,16,Triste
2,18,4,17,Triste
2,18,4,18,Triste
2,18,5,2,Neutral
2,18,5,3,Neutral
2,18,5,4,Neutral
2,18,5,5,Neutral
2,18,5,6,Neutral
2,18,5,7,Neutral
2,18,5,8,Neutral
2,18,5,9,Neutral
2,18,5,10,Neutral
2,18,5,11,Asustado
2,18,5,12,Poderoso
2,18,5,13,Neutral
2,18,5,14,Neutral
2,18,5,15,Neutral
2,18,5,16,Neutral
2,18,5,17,Neutral
2,18,5,18,Neutral
2,18,5,19,Neutral
2,18,5,20,Neutral
2,18,5,21,Neutral
2,18,5,22,Neutral
2,18,5,23,Enojado
2,18,6,2,Alegre
2,18,6,3,Alegre
2,18,6,4,Alegre
2,18,6,5,Alegre
2,18,6,6,Alegre
2,18,6,7,Tranquilo
2,18,6,8,Tranquilo
2,18,6,9,Tranquilo
2,18,6,10,Alegre
2,18,8,2,Enojado
2,18,8,3,Neutral
2,18,8,4,Enojado
2,18,8,5,Neutral
2,18,8,6,Enojado
2,18,8,7,Neutral
2,18,8,8,Enojado
2,18,8,9,Asustado
2,18,9,2,Neutral
2,18,9,3,Neutral
2,18,9,4,Neutral
2,18,9,5,Tranquilo
2,18,9,6,Asustado
2,18,9,7,Neutral
2,18,9,8,Neutral
2,18,9,9,Neutral
2,18,9,10,Neutral
2,18,9,11,Alegre
2,18,9,12,Alegre
2,18,9,13,Alegre
2,18,9,14,Asustado
2,18,9,15,Asustado
2,18,9,16,Enojado
2,18,9,17,Triste
2,18,9,18,Neutral
2,18,9,19,Asustado
2,18,9,20,Enojado
2,18,9,21,Triste
2,18,9,22,Neutral
2,18,9,23,Asustado
2,18,10,2,Enojado
2,18,10,3,Enojado
2,18,10,4,Enojado
2,18,10,5,Neutral
2,18,10,6,Asustado
2,18,10,7,Neutral
2,18,10,8,Neutral
2,18,10,9,Enojado
2,18,10,10,Enojado
2,18,13,2,Neutral
2,18,13,3,Neutral
2,18,13,4,Neutral
2,18,13,5,Triste
2,18,13,6,Tranquilo
2,18,13,7,Tranquilo
2,18,13,8,Enojado
2,18,13,9,Triste
2,18,13,10,Enojado
2,18,13,11,Tranquilo
2,18,13,12,Tranquilo
2,18,13,13,Triste
2,18,13,14,Triste
2,18,13,15,Poderoso
2,18,13,16,Triste
2,18,13,17,Poderoso
2,18,13,18,Triste
2,18,13,19,Poderoso
2,18,13,20,Alegre
2,18,13,21,Tranquilo
2,18,13,22,Triste
2,18,13,23,Tranquilo
2,18,13,24,Alegre
2,18,13,25,Triste
2,18,14,2,Asustado
2,18,14,3,Poderoso
2,18,14,4,Neutral
2,18,14,5,Neutral
2,18,14,6,Asustado
2,18,14,7,Alegre
2,18,14,8,Asustado
2,18,14,9,Poderoso
2,18,14,10,Asustado
2,18,15,3,Neutral
2,18,15,4,Neutral
2,18,15,5,Neutral
2,18,15,6,Neutral
2,18,15,7,Asustado
2,18,15,8,Asustado
2,18,15,9,Neutral
2,19,1,3,Asustado
2,19,1,4,Neutral
2,19,1,5,Asustado
2,19,1,6,Neutral
2,19,1,7,Neutral
2,19,1,8,Neutral
2,19,1,9,Enojado
2,19,1,10,Neutral
2,19,1,11,Enojado
2,19,1,12,Neutral
2,19,1,13,Neutral
2,19,1,14,Neutral
2,19,1,15,Enojado
2,19,1,16,Triste
2,19,1,17,Enojado
2,19,1,18,Neutral
2,19,1,19,Neutral
2,19,1,20,Neutral
2,19,1,21,Neutral
2,19,1,22,Enojado
2,19,1,23,Neutral
2,19,3,2,Neutral
2,19,3,3,Asustado
2,19,3,4,Neutral
2,19,3,5,Asustado
2,19,3,6,Poderoso
2,19,3,7,Neutral
2,19,3,8,Poderoso
2,19,3,9,Asustado
2,19,3,10,Neutral
2,19,3,11,Neutral
2,19,3,12,Poderoso
2,19,3,13,Neutral
2,19,4,2,Alegre
2,19,4,3,Neutral
2,19,4,4,Poderoso
2,19,4,5,Alegre
2,19,4,6,Neutral
2,19,4,7,Neutral
2,19,4,8,Asustado
2,19,4,9,Enojado
2,19,4,10,Asustado
2,19,4,11,Enojado
2,19,4,12,Tranquilo
2,19,4,13,Enojado
2,19,4,14,Poderoso
2,19,4,15,Enojado
2,19,4,16,Poderoso
2,19,4,17,Tranquilo
2,19,4,18,Tranquilo
2,19,4,19,Neutral
2,19,4,20,Enojado
2,19,6,2,Neutral
2,19,6,3,Enojado
2,19,6,4,Alegre
2,19,6,5,Neutral
2,19,6,6,Tranquilo
2,19,6,7,Enojado
2,19,6,8,Alegre
2,19,6,9,Neutral
2,19,6,10,Alegre
2,19,6,11,Neutral
2,19,6,12,Neutral
2,19,7,2,Neutral
2,19,7,3,Asustado
2,19,7,4,Triste
2,19,7,5,Neutral
2,19,7,6,Triste
2,19,7,7,Triste
2,19,7,8,Asustado
2,19,7,9,Neutral
2,19,8,3,Alegre
2,19,8,4,Asustado
2,19,8,5,Enojado
2,19,8,6,Neutral
2,19,8,7,Neutral
2,19,9,2,Alegre
2,19,9,3,Enojado
2,19,9,4,Triste
2,19,9,5,Enojado
2,19,9,6,Triste
2,19,9,7,Enojado
2,19,9,8,Enojado
2,19,9,9,Enojado
2,19,9,10,Enojado
2,19,9,11,Enojado
2,19,9,12,Asustado
2,19,10,2,Neutral
2,19,10,3,Enojado
2,19,10,4,Neutral
2,19,10,5,Poderoso
2,19,10,6,Tranquilo
2,19,10,7,Enojado
2,19,10,8,Tranquilo
2,19,10,9,Poderoso
2,19,10,10,Poderoso
2,19,11,2,Tranquilo
2,19,11,3,Tranquilo
2,19,11,4,Asustado
2,19,11,5,Asustado
2,19,11,6,Alegre
2,19,11,7,Alegre
2,19,11,8,Enojado
2,19,11,9,Asustado
2,19,11,10,Neutral
2,19,11,11,Tranquilo
2,19,11,12,Alegre
2,19,11,13,Neutral
2,19,11,14,Neutral
2,19,11,15,Tranquilo
2,19,11,16,Poderoso
2,19,11,17,Triste
2,19,11,18,Tranquilo
2,19,11,19,Enojado
2,19,14,3,Neutral
2,19,14,4,Enojado
2,19,14,5,Asustado
2,19,14,6,Enojado
2,19,14,7,Asustado
2,19,14,8,Neutral
2,19,14,9,Asustado
2,19,14,10,Enojado
2,19,14,11,Neutral
2,19,14,12,Neutral
2,19,14,13,Triste
2,19,14,14,Neutral
2,19,14,15,Enojado
2,19,14,16,Neutral
2,19,14,17,Alegre
2,19,14,18,Neutral
2,19,14,19,Alegre
2,19,14,20,Neutral
2,19,14,21,Neutral
2,19,15,2,Enojado
2,19,15,3,Poderoso
2,19,15,4,Enojado
2,19,15,5,Triste
2,19,15,6,Neutral
2,20,1,2,Alegre
2,20,1,3,Triste
2,20,1,4,Asustado
2,20,1,5,Neutral
2,20,1,6,Neutral
2,20,1,7,Alegre
2,20,1,8,Neutral
2,20,1,9,Alegre
2,20,1,10,Neutral
2,20,1,11,Neutral
2,20,1,12,Asustado
2,20,1,13,Neutral
2,20,1,14,Asustado
2,20,1,15,Triste
2,20,2,2,Tranquilo
2,20,2,3,Neutral
2,20,2,4,Alegre
2,20,2,5,Alegre
2,20,2,6,Neutral
2,20,2,7,Enojado
2,20,2,8,Tranquilo
2,20,2,9,Asustado
2,20,2,10,Neutral
2,20,2,11,Alegre
2,20,2,12,Neutral
2,20,2,13,Neutral
2,20,2,14,Alegre
2,20,2,15,Asustado
2,20,2,16,Asustado
2,20,2,17,Asustado
2,20,2,18,Asustado
2,20,2,19,Enojado
2,20,2,20,Alegre
2,20,2,21,Neutral
2,20,2,22,Neutral
2,20,2,23,Alegre
2,20,3,2,Tranquilo
2,20,3,3,Neutral
2,20,3,4,Neutral
2,20,3,5,Neutral
2,20,3,6,Alegre
2,20,3,7,Alegre
2,20,3,8,Asustado
2,20,3,9,Alegre
2,20,3,10,Alegre
2,20,3,11,Alegre
2,20,3,12,Poderoso
2,20,3,13,Enojado
2,20,3,14,Poderoso
2,20,3,15,Triste
2,20,3,16,Poderoso
2,20,3,17,Poderoso
2,20,3,18,Alegre
2,20,3,19,Alegre
2,20,4,2,Neutral
2,20,4,3,Neutral
2,20,4,4,Neutral
2,20,4,5,Alegre
2,20,4,6,Triste
2,20,4,7,Neutral
2,20,4,8,Neutral
2,20,4,9,Neutral
2,20,4,10,Neutral
2,20,4,11,Enojado
2,20,4,12,Neutral
2,20,4,13,Alegre
2,20,4,14,Neutral
2,20,4,15,Neutral
2,20,4,16,Alegre
2,20,4,17,Alegre
2,20,4,18,Neutral
2,20,4,19,Neutral
2,20,4,20,Neutral
2,20,4,21,Neutral
2,20,4,22,Neutral
2,20,4,23,Alegre
2,20,4,24,Neutral
2,20,4,25,Triste
2,20,8,2,Alegre
2,20,8,3,Neutral
2,20,8,4,Alegre
2,20,8,5,Poderoso
2,20,8,6,Triste
2,21,1,2,Asustado
2,21,1,3,Alegre
2,21,1,4,Neutral
2,21,1,5,Neutral
2,21,1,6,Asustado
2,21,1,7,Asustado
2,21,1,8,Neutral
2,21,1,9,Poderoso
2,21,1,10,Neutral
2,21,1,11,Asustado
2,21,1,12,Asustado
2,21,1,13,Enojado
2,21,1,14,Neutral
2,21,1,15,Alegre
